country,isocode,year,POP,XRAT,Currency_Unit,ppp,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,openk,kc,kg,ki,grgdpch,grgdpl2
Sweden,SWE,2004,8986.4,7.3488866667,Swedish Krona,10.145250335,28792.19918,50.229909148,20.288043104,21.332297885,138.05152801,133.8225013,182.11549945,106.10240894,84.480777641,99.780944148,72.483800861,75.877413993,73.282531781,29610.74969,29753.957313,29616.674519,32490.378657,59038.780832,59312.444533,61645.447041,63523.890159,41.204375618,29778.330354,87.146432395,50.251693963,20.328623411,21.750340041,4.1009139586,3.8338845818
Sweden,SWE,2005,9001.774,7.4730883333,Swedish Krona,9.911232726,30657.459739,49.730789702,19.661845204,22.838770414,132.62566002,129.51609976,178.22457661,100.14063833,89.728496961,99.849377556,73.219867882,76.864926992,74.234932176,30657.459739,30657.459739,30657.459739,33580.40571,59892.882763,59892.882762,63457.776445,64945.540619,42.517204911,30657.459739,89.728496961,49.730789704,19.661845204,22.838770413,3.5141866442,3.0365790217
Sweden,SWE,2006,9016.596,7.3782491667,Swedish Krona,9.7730090571,32906.001787,48.747227141,18.938744657,24.110356935,132.45702112,128.74274989,183.76806368,99.66172441,94.626908806,101.71089494,74.778204402,78.736070153,76.137953576,31978.777853,31851.880243,31978.777853,34973.116646,62170.683232,61923.978645,,66637.54423,,31905.097871,93.23879878,48.762916166,19.096515974,23.757948994,4.3099399793,3.8960191551
Sweden,SWE,2007,9031.088,6.75877,Swedish Krona,9.6499480788,35270.781031,48.118517388,17.984392781,26.206461326,142.77668982,138.55295682,205.64119604,107.39075236,97.028172002,102.1191423,77.353181672,81.536225281,79.363741503,32952.038141,32610.966243,32961.994209,36004.337308,62326.644104,61662.898004,,65695.908212,,33181.196132,96.990992863,48.668312815,18.636129386,25.726477604,3.0745901544,2.3831748533
Switzerland,CHE,1950,4694,4.372999999,Swiss Franc,2.4059339533,1866.8126686,72.316694171,4.8357226236,22.661809072,55.017927141,54.939245603,90.272105561,47.746246448,49.779458078,,96.478004312,95.016206768,96.094807365,12723.537095,13161.869332,12616.349061,14254.243475,25213.719975,26303.939916,,,,12313.06243,22.888037527,67.520168424,6.5850862436,22.482459464,,
Switzerland,CHE,1951,4749,4.372000009,Swiss Franc,2.3193198651,2132.7005759,68.190213544,5.0948234785,28.533147242,53.049402112,53.202706587,82.386185417,47.444706778,55.165339662,,97.254333707,94.926114441,96.924495865,13737.463434,13945.922126,13586.791854,15364.600475,27089.230209,27805.261096,,,,12925.13145,23.312967887,62.275433945,6.4416613159,27.107904616,7.6919462796,5.9570018122
Switzerland,CHE,1952,4815,4.373,Swiss Franc,2.3371626311,2175.627344,68.149672156,5.4881868183,24.507733354,53.445292274,53.474857125,82.328459033,46.895072077,50.789540344,,95.546437898,92.983957997,95.388367089,13277.392163,13723.074667,13122.892224,14853.477494,26091.978535,27285.309025,,,,12792.01138,23.365047227,64.140739315,7.1316415596,23.223062319,-3.414342655,-1.597939937
Switzerland,CHE,1953,4878,4.373,Swiss Franc,2.2905341637,2284.3493927,66.686126537,5.0895117075,23.468711308,52.37901129,52.667762174,81.756894493,45.187531695,50.438291652,,96.869643673,94.085680204,96.525151939,13542.340407,13975.884249,13398.867206,15179.632324,26569.582127,27713.790924,,,,13266.21626,24.457885249,63.788425594,6.7217637105,22.639910147,2.1030042538,1.8422225935
Switzerland,CHE,1954,4929,4.373,Swiss Franc,2.2666924103,2428.9795103,65.237387474,4.7094468884,26.818084921,51.83380769,52.567092906,81.891517154,44.771677841,51.154982468,,105.02446065,101.72775713,104.4189531,14410.412307,14649.745407,14278.442494,16190.824081,28241.350685,28975.751216,,,,13998.296873,24.535566265,61.983562879,6.1398562235,25.820444291,6.5645496384,4.8215994479
Switzerland,CHE,1955,4980,4.373,Swiss Franc,2.2954920613,2561.0296739,63.721740273,4.6306444745,29.82870165,52.492386492,53.474172599,81.453086267,45.899145323,52.476076518,,103.03975784,100.11386712,102.44982941,15341.68806,15414.419134,15210.380509,17263.287501,30007.787841,30410.32529,,30442.902648,,14743.119647,25.352213309,60.095824156,5.8118751094,28.434149338,6.5268884572,5.2197065991
Switzerland,CHE,1956,5045,4.373,Swiss Franc,2.2668385557,2762.1970619,62.708917229,4.506441185,32.736842265,51.837149685,53.028489621,81.524834633,45.468378933,55.06489308,,107.61208056,104.38845126,107.29478813,16300.780049,16228.897331,16169.070476,18356.395635,31390.468972,31506.61622,,31543.342191,,15416.279108,26.362879784,58.586064848,5.5440740706,30.398739723,6.3028664288,5.2838721318
Switzerland,CHE,1957,5126,4.373,Swiss Franc,2.2482955536,2902.8785438,62.347421982,4.8732135161,33.7010003,51.413115792,52.537227507,80.459554867,45.133332846,56.605653726,,109.39839733,106.07490688,108.96632527,16595.990417,16541.823287,16447.436943,18666.039462,31629.753339,31811.265922,,31835.693347,,15585.105361,26.929813416,58.054939712,5.918650363,30.797759222,1.7215984531,1.9282022012
Switzerland,CHE,1958,5199,4.373,Swiss Franc,2.259455652,2862.1056311,65.090904556,5.3199837978,26.788286848,51.66832042,52.306270222,80.292263816,44.433679181,53.358871576,,107.70913885,104.71110935,107.27445999,15500.786684,15856.023506,15322.061538,17375.242713,30080.575527,31128.860267,,31168.581582,,14929.647109,27.500767651,62.221106431,6.5430287028,24.789466924,-6.842253957,-4.145853627
Switzerland,CHE,1959,5259,4.373,Swiss Franc,2.2057787265,3134.8921037,62.601607316,4.8904980839,30.474040176,50.440858141,51.18096951,78.354236169,44.440915828,54.570871395,,111.08552053,108.23153042,110.81363684,16815.584027,16880.993197,16670.232633,18884.71899,33153.295025,33572.449771,,33603.258574,,16119.733395,28.540570669,59.605111368,5.7832947363,28.515862296,8.7988883978,6.4642291319
Switzerland,CHE,1960,5362,4.373,Swiss Franc,2.2402709117,3397.3743655,60.882766323,4.4877578551,33.584942468,51.229611519,50.441548355,77.984429574,49.083123417,55.628915447,102.36941955,117.69218693,116.95608637,121.35316856,18102.633815,17813.834082,17981.700452,20343.714551,35243.482292,34914.47028,,34930.233383,,17391.369506,28.662626469,57.097656286,5.1463901994,32.84005916,7.8671236798,5.5259834198
Switzerland,CHE,1961,5512,4.373,Swiss Franc,2.332869383,3574.2939704,60.098246556,5.0563079699,36.331412169,53.347116007,51.60095467,78.634530458,52.716264651,56.907107908,102.09792735,121.84307549,122.14058,126.52720073,19133.774109,18704.043556,18974.623439,21464.489156,36247.090746,35730.203884,,35738.32984,,18183.178613,29.791843808,55.340012734,5.5530564267,35.517543996,5.5218525583,4.997292948
Switzerland,CHE,1962,5666,4.373,Swiss Franc,2.4577303847,3655.6241884,61.251160088,5.353085397,35.428374734,56.202387028,53.752147194,82.034413179,56.535424894,56.859952923,101.9389754,117.73639091,118.37350352,122.43597592,19512.622113,19117.594416,19348.530001,21898.323735,36504.442561,36068.741514,,36076.053402,,18538.006619,30.714652462,55.80724476,5.7342953472,35.353609956,1.9705611695,2.2110238275
Switzerland,CHE,1963,5789,4.373,Swiss Franc,2.5574482797,3777.4273575,61.016678359,5.5654718475,35.120141644,58.482695624,55.516034884,85.599689554,59.339665912,56.082987735,101.6963077,116.96746293,117.77600895,121.64194843,19942.552416,19595.616159,19773.387614,22377.955632,37532.417867,37194.984916,,37205.215215,,18991.996217,30.895079701,55.851328063,5.9702134562,35.003524552,2.1958133948,2.5004283073
Switzerland,CHE,1964,5887,4.373,Swiss Franc,2.6305600125,4007.2123534,60.157839773,5.3813626232,36.222064678,60.154585238,56.897155167,90.202847672,61.100399904,55.991531929,101.53776384,116.94796728,117.77823658,121.76599384,20823.816498,20357.873341,20637.422552,23356.839524,39219.761003,38688.500222,,38692.156696,,19880.369393,31.256017255,55.317847636,5.7725700453,36.021028203,4.369685937,3.8899373044
Switzerland,CHE,1965,5943,4.373,Swiss Franc,2.6972016371,4137.3965117,60.399487473,5.5931845196,33.507093483,61.678519028,58.774119698,89.573026859,62.257653161,55.177497994,100.33015535,112.60396989,113.09929589,116.21486363,21012.319564,20714.032969,20846.943015,23599.512245,40352.183982,40094.917936,,40098.884108,,20252.589664,31.951778889,56.085503718,5.9248401575,33.898969181,1.0152453019,1.7494932893
Switzerland,CHE,1966,5996,4.373,Swiss Franc,2.7273706568,4352.7332586,60.530562445,5.6422673361,32.43732967,62.368412001,59.679467397,89.218518905,62.715784864,55.586893908,100.60438707,109.41848718,109.59651681,112.89694274,21320.04371,21070.732659,21164.424183,23967.240802,41556.446996,41372.483245,,41376.550947,,20658.43886,32.603685716,56.526675539,5.9029869181,33.136673158,1.5229147395,1.7220195103
Switzerland,CHE,1967,6063,4.373,Swiss Franc,2.7409761929,4610.5822642,60.084924414,5.6429638032,32.492050831,62.679537913,60.337486644,88.493357712,62.52736293,54.692479992,100.62298371,111.2231718,111.70326209,115.46210561,21796.382145,21499.068226,21633.559151,24491.445057,42780.684803,42514.727,,42518.319144,,21220.580251,32.706718797,56.36280826,5.8009550073,33.48574966,2.2166205141,2.0328461012
Switzerland,CHE,1968,6132,4.373,Swiss Franc,2.7221861138,4899.8721761,60.0096493,5.750679462,31.391344846,62.249853962,60.001832694,87.039785101,62.00596572,56.959684981,101.10780814,109.386439,109.89507249,113.57190317,22294.794539,22043.079633,22138.461771,25050.071683,44067.076126,43877.215964,,43881.580974,,21826.490913,34.54559737,56.515683806,5.8227982402,32.804672725,2.333886057,2.5303952789
Switzerland,CHE,1969,6212,4.373,Swiss Franc,2.6988611333,5289.9359661,59.698544791,5.8127738898,31.865423394,61.716467719,59.741405833,86.453612932,60.9042045,60.770544005,101.22821169,110.04748581,110.60009282,114.24105209,23178.555793,22893.888044,23010.101039,26016.900214,45568.987082,45338.839963,,45341.402905,,22536.761604,37.118690547,55.977047724,5.8004234498,32.935210603,3.9372169421,3.859752925
Switzerland,CHE,1970,6267,4.3729500034,Swiss Franc,2.7040884011,5849.6214634,58.667204503,6.0147278299,35.426029466,61.83670975,59.317492947,83.170140816,62.386605579,63.382987938,101.6453565,117.0221054,118.33552733,121.97438419,24837.386176,24275.789308,24605.514393,27811.993939,48394.145291,47745.641732,,47747.221484,,23772.523367,37.719699529,54.636850052,5.6229238312,35.553779654,6.9335347589,6.0361143593
Switzerland,CHE,1971,6343.293,4.1338541683,Swiss Franc,2.7967600973,6345.5312484,58.392461157,6.1544880088,35.486929216,67.655025635,64.419318084,92.733023459,68.629995613,60.160052295,101.43693051,118.34031114,119.6069381,123.2292426,25618.952802,25050.036836,25379.367432,28677.559173,49298.867227,48659.149735,,48660.671583,,24639.690651,37.908912669,54.840107508,5.701981803,35.667328891,3.1450390618,3.1893814794
Switzerland,CHE,1972,6401.4,3.819249999,Swiss Franc,2.9348742,6779.6979491,59.348010757,6.1982346581,33.915217127,76.844254782,72.187966208,104.47145884,79.943205037,58.751559883,101.32869049,116.12791584,117.94173468,121.34474271,26235.953185,25749.799218,26008.134665,29349.091422,50212.922433,49714.163952,,49715.788798,,25385.846892,39.166682079,55.911768905,5.6723964262,34.664492152,2.4774740147,2.7934584958
Switzerland,CHE,1973,6441.1,3.1648333324,Swiss Franc,3.0264801185,7276.2825303,59.505993463,6.2911386111,33.847073592,95.628420224,90.209275913,132.45202454,98.311345436,59.516604171,101.49211838,112.56459007,114.01053485,117.06912898,26892.836822,26394.501494,26660.336998,30030.950861,51320.577651,50808.850001,,50810.104139,,25865.402656,40.725681002,55.701261783,5.6320393875,34.510615324,2.5076859283,2.5037176813
Switzerland,CHE,1974,6460,2.979249999,Swiss Franc,2.9616950936,8047.9768148,58.666007881,6.3867682922,35.293682845,99.410760916,95.980620725,140.37562852,97.699392728,63.288154279,101.8638256,115.78150238,116.81131889,120.4342573,27132.955875,26576.087254,26885.663425,30223.875345,52080.835025,51481.147928,,51484.621241,,25821.147847,40.29948008,54.811946778,5.663899543,35.012011102,0.8451747134,0.6879681372
Switzerland,CHE,1975,6403.5,2.5812833324,Swiss Franc,2.8522275625,8241.9181668,61.176364337,6.9843117694,27.742004184,110.49649322,108.44034595,157.41193386,103.2192811,57.655504685,101.24165903,109.60786887,109.91903575,112.89152144,24609.758822,24841.926322,24492.060718,27469.847082,49794.294526,50505.598942,,50668.113307,,24019.336421,40.131156602,59.242965394,6.3473100518,27.972911975,-8.902896196,-6.525268055
Switzerland,CHE,1976,6333.313,2.4996416658,Swiss Franc,2.7329356275,8781.1000119,62.033087951,7.0958616672,26.238455724,109.33309622,108.36457458,160.56813024,97.767006749,61.626748444,101.72030856,105.78998448,105.69800494,107.98082429,24721.533185,25112.052768,24619.45237,27535.659019,51045.062826,52066.402289,,52428.600624,,24270.516866,44.786603393,60.293226542,6.5685345297,26.692594298,0.5201344772,1.0873812382
Switzerland,CHE,1977,6316.424,2.4035249993,Swiss Franc,2.5964511818,9531.1219319,62.651520207,7.0717941749,26.192806013,108.02680158,107.32999243,156.34922398,96.646956569,68.101566386,102.22498927,104.21112848,103.97201324,105.98435737,25471.738741,25884.247878,25369.421629,28288.279898,52353.109507,53415.520602,,53626.945054,,24723.176045,47.731876565,60.407259893,6.413008283,26.210934623,3.046246713,3.0749979576
Switzerland,CHE,1978,6332.568,1.7880249993,Swiss Franc,2.445307921,10513.331941,61.285516903,7.045196342,27.791807494,136.76027583,137.17753111,196.99772686,120.57002355,65.146485448,101.87736906,102.77614246,102.35168119,104.20362068,25952.896446,26269.688057,25836.701781,28717.264537,52831.825876,53717.211934,,53892.642537,,25490.492795,49.902743881,60.445515811,6.4038585266,27.513198049,1.8419030559,1.4890916707
Switzerland,CHE,1979,6350.84,1.6627249991,Swiss Franc,2.3095566206,11651.529023,60.90515872,6.8274991066,31.154766777,138.90190031,141.16287886,206.82849147,119.59589805,68.086399097,102.22443656,103.0550152,102.46029236,104.51237048,26900.537235,26934.98649,26770.749142,29657.719,54273.242707,54606.206622,,54782.65104,,25946.079915,50.124100477,58.885667482,6.2248211938,30.266888794,3.6151958131,2.5325707387
Switzerland,CHE,1980,6385.229,1.6757083326,Swiss Franc,2.183536621,13259.982316,60.461319598,6.674428003,34.492949163,130.30529111,132.21547671,193.81078948,114.66861082,73.093743346,102.1535872,109.05590196,108.8336605,111.7738243,28276.582573,28000.60282,28130.996072,31071.548375,56045.287436,55785.505404,,55891.225831,,26676.586612,50.290886092,57.15584018,5.943300137,32.763124408,5.0810940068,3.9562534397
Switzerland,CHE,1981,6425.45,1.9642416659,Swiss Franc,2.1283189454,14540.259649,60.287093702,6.6780090045,32.260713127,108.35321246,109.72853172,163.45019149,94.377944095,72.206671674,103.00851831,107.6794124,107.03722602,109.5295661,28314.066478,28272.134906,28177.850239,31038.914995,55158.345184,55342.908099,,55445.400668,,26756.302653,51.438393893,57.364708952,6.050871573,30.35224418,0.1665570824,0.9697365714
Switzerland,CHE,1982,6468.126,2.0302749991,Swiss Franc,2.1041518206,15354.326263,60.523452719,6.67018421,30.772998896,103.63875936,105.34449688,160.85431698,87.882237379,68.120415254,102.76123045,110.39474111,109.5539089,112.38383769,27722.480013,27825.692166,27587.293757,30314.564799,53931.414478,54397.468291,,54614.62817,,26617.745855,51.571599848,58.497288414,6.2170304291,29.340799802,-2.095818088,-1.579091005
Switzerland,CHE,1983,6501.073,2.0991416658,Swiss Franc,2.0789903713,15959.735209,60.637038464,6.7799176264,31.093816075,99.040022178,101.79687894,156.53067016,81.128116929,68.548557764,103.04202717,106.571318,105.58410066,108.12101871,27824.909096,27916.923021,27690.45895,30360.903863,54113.651931,54556.215845,,55025.299703,,26786.774479,52.91077429,58.549575025,6.3830665458,29.897814082,0.3739590928,0.3278655356
Switzerland,CHE,1984,6529.684,2.3496833328,Swiss Franc,2.0857547472,16927.713114,59.548276857,6.652438614,32.385522487,88.767482751,90.879104323,139.90357843,74.380709661,72.434945391,103.95364806,102.51456889,101.86038446,104.34143942,28739.208169,28670.217884,28601.22258,31300.453153,55442.511344,55576.256431,,56167.818612,,27628.745584,55.503506902,57.312943091,6.2757016392,31.191684861,3.2890882418,2.6983448822
Switzerland,CHE,1985,6563.77,2.457125,Swiss Franc,2.0902146,17832.687552,58.914314379,6.7187241667,32.181184616,85.06749148,87.012229918,133.28004841,71.441523126,74.898810502,103.88012763,101.54968756,100.99487473,103.57798478,29523.800358,29481.551543,29384.530644,32103.631155,56179.32905,56364.820153,,56868.933,,28227.549575,57.012047808,56.52754403,6.2912789674,30.70396697,2.7387223144,2.8298831291
Switzerland,CHE,1986,6603.192,1.7989166665,Swiss Franc,2.0358670887,19103.074095,57.596598355,6.595190843,33.078498386,113.17183984,117.63176665,181.66714978,91.749577991,70.68945515,102.90401136,103.82982211,102.90942224,105.72720325,30111.385117,29909.176596,29968.075362,32696.436004,56392.587167,56281.754097,,56708.322443,,29523.651571,58.056545674,56.482257771,6.3442871747,32.563489047,1.9858908911,1.4504835395
Switzerland,CHE,1987,6649.942,1.4911916667,Swiss Franc,1.9943491935,20096.253438,57.324284135,6.5650434156,33.654129471,133.7419755,139.80992828,213.26236698,107.89385863,69.457810047,102.68516428,103.77153474,102.86613214,105.81699382,30414.070875,30131.445681,30266.310985,32992.139713,55957.927127,55708.581152,,56104.784723,,30130.822755,59.109710848,56.816937869,6.3430627493,33.497855789,0.9951777648,0.7431467879
Switzerland,CHE,1988,6704.112,1.4633,Swiss Franc,1.999119235,21119.739003,57.013669498,6.7088300233,34.160694539,136.61718274,140.65639448,216.79707644,114.1292453,71.231433963,103.56499604,102.18978088,101.61330036,104.68582564,31154.945358,30846.693335,31004.69904,33784.181048,56337.558082,56050.451423,,56392.3468,,30626.304319,60.465120827,56.081103481,6.434813346,33.727326881,2.4396367824,2.3737581723
Switzerland,CHE,1989,6763.653,1.635925,Swiss Franc,2.0051125928,22511.56623,56.451808018,6.9324116898,35.227234287,122.56751335,125.3304043,192.02526919,104.47128864,74.984569746,103.28825093,102.32186621,102.04600508,105.23684892,32314.94633,31928.239465,32159.235475,35040.534533,57454.435505,57041.747044,,57303.576864,,31490.646689,61.203203686,55.207508387,6.5187543682,34.386396253,3.7237466292,3.5061979518
Switzerland,CHE,1990,6836.626,1.3891583333,Swiss Franc,2.0190583152,23973.937079,56.619555162,7.1125221862,34.549870633,145.34400196,146.11416249,228.49417099,126.96437978,71.049863086,102.53712485,104.15726622,104.58062116,108.33848679,33232.292643,32691.428051,33074.012008,36054.133078,57833.134503,57164.149154,,57433.462387,,32546.642695,60.645337152,53.909431987,6.6314507536,35.741270049,2.8445220153,2.3903246738
Switzerland,CHE,1991,6920.562,1.4339916667,Swiss Franc,2.0507279771,24351.201503,57.950589549,7.3520241687,32.2311087,143.00836084,144.38251173,228.31541497,121.07885217,68.306238134,102.62155768,103.8011539,103.89640472,107.19030459,32299.349523,32117.424662,32205.97903,35118.950206,52757.533925,52612.470487,,53592.174983,,31844.835447,60.906588662,55.721830752,6.9543196805,33.498975816,-2.624516729,-1.755822314
Switzerland,CHE,1992,6995.447,1.4062183333,Swiss Franc,2.0584449604,24509.566302,57.74964167,7.3239156952,30.615400154,146.38160459,151.48572569,242.74207556,113.70206668,67.87917637,102.32737288,100.15214668,99.228326894,101.76268989,31716.965773,31842.769381,31678.256927,34581.041415,52696.041436,52969.704067,,54519.975143,,31199.79311,61.50773161,56.326080687,7.0522279528,30.733257839,-1.63858426,-0.855159727
Switzerland,CHE,1993,7058.211,1.4776166667,Swiss Franc,2.0456549317,24979.278619,56.795518303,7.043648855,30.245279274,138.44287073,145.67233048,234.99200333,102.38239692,67.190339037,102.81035622,98.437221005,97.302205956,99.264162187,31365.833207,31495.006757,31328.526898,34230.585683,52518.961523,52798.047398,,54867.408722,,31209.690704,62.10244421,56.145298101,6.982134034,30.464289812,-1.104006544,-1.092124308
Switzerland,CHE,1994,7114.53,1.3676925,Swiss Franc,2.0058999187,25897.33071,55.886922374,7.0098918199,31.686246691,146.66307804,155.15486571,247.67006638,109.34001006,66.955872656,101.94950365,97.216722875,96.164744451,98.010603705,31745.866729,31640.175602,31697.850754,34650.486257,53958.527684,53860.348589,,55950.189537,,31942.222962,63.617911382,55.631433749,6.9207347979,32.633947098,1.1788739958,0.4609265423
Switzerland,CHE,1995,7157.106,1.1824691667,Swiss Franc,1.9633821496,26586.654485,55.559603959,6.9234695891,32.428836674,166.04087489,178.38472754,283.79953159,119.7512698,66.736529417,102.83298354,96.520998582,95.390264426,96.983848413,31786.331273,31566.553919,31729.538067,34690.669432,54630.107753,54349.490948,,56235.071676,,32200.126134,64.510573135,55.585654215,6.8837994847,33.713201083,0.0999667558,-0.23268418
Switzerland,CHE,1996,7181.024,1.23601,Swiss Franc,1.9548410449,26832.860623,56.539355264,7.0310769229,31.591301167,158.157381,169.50688632,269.30799951,113.10693327,68.216771573,103.1871099,93.219116978,92.327108271,93.345339789,31786.251891,31647.689861,31735.862956,34700.877717,54706.129895,54554.137532,,56662.8143,,32110.392108,66.768898366,55.993288802,6.9702947945,33.189652154,0.0199337549,0.2570313552
Switzerland,CHE,1997,7193.761,1.4513125,Swiss Franc,1.9617321518,27209.788158,57.068491197,7.0308002333,30.598409917,135.16952082,143.9789726,224.6760463,98.172676047,75.010765499,105.01757268,90.000741438,89.522634068,90.267624891,32266.885631,32209.480597,32228.652342,35232.364692,55471.661095,55438.662864,,57785.455127,,32301.384619,72.055377728,55.851699547,6.8786920841,32.07799141,1.5527839483,1.7751397937
Switzerland,CHE,1998,7207.995,1.4498133083,Swiss Franc,1.9395361502,28273.089179,56.55703959,6.6415936434,31.97909417,133.77833816,142.64289515,227.86698438,98.559965493,76.345649077,105.4543477,89.787134098,89.232524635,90.253134949,33374.981928,33009.977861,33295.947552,36386.279776,57060.067832,56569.994681,,58584.914215,,33560.677226,73.507697904,55.072635131,6.5643937279,34.122997155,3.3116346244,2.4852846091
Switzerland,CHE,1999,7232.809,1.502155,Swiss Franc,1.9464184328,28619.500245,57.990789229,6.6197116886,29.850058271,129.57507267,135.72585621,218.53835817,97.896739438,78.553797484,106.43547777,86.730703622,86.692926902,87.498637447,33437.759568,33302.276576,33408.75346,36491.971041,57366.895954,57184.062184,,58912.014772,,33516.262201,77.051850632,56.045486197,6.5602319796,32.099053026,0.3387977111,0.885485946
Switzerland,CHE,2000,7266.92,1.6888425,Swiss Franc,1.9439465604,29877.367481,57.734609278,6.6661333793,29.783265935,115.10526058,119.3560577,191.50628924,89.764938264,87.140656931,107.34939609,86.332011843,86.688684324,87.674842531,34438.137395,34322.52571,34414.061109,37569.470192,59045.793109,58888.7416,,60438.77148,,34175.366443,83.006138372,55.466458565,6.4848331684,31.533595858,3.0091145147,3.0636017686
Switzerland,CHE,2001,7311.237,1.687615,Swiss Franc,1.9160142698,30718.685807,58.349446963,6.9080039267,29.802237664,113.53384924,117.59672868,189.95027565,87.866255055,86.928715917,104.60678987,86.861999841,87.136316921,88.356340777,34534.797595,34527.494799,34526.686538,37605.698206,58677.959712,58679.333346,,60177.968424,,34216.813184,83.356029935,56.216707888,6.7141243274,31.25462446,0.3272657325,0.5971853303
Switzerland,CHE,2002,7361.757,1.5586075,Swiss Franc,1.8635339037,31654.060096,57.113083683,6.8825083941,29.449719023,119.56402774,126.55598885,203.62084007,86.359833983,82.167108128,103.22942038,87.357827128,87.322591055,88.352430934,34403.602384,34438.263932,34400.158738,37436.05224,58253.340471,58317.867931,,60151.51414,,34549.702296,82.631792786,56.091268534,6.7751346138,30.969133253,-0.366463781,-0.258434233
Switzerland,CHE,2003,7408.319,1.3466508333,Swiss Franc,1.8275294936,32331.31007,57.00174252,6.9621461012,29.465412678,135.70923126,144.61642909,232.67985142,95.565574156,81.520884825,107.55098817,85.95256537,85.930599378,86.856954365,34030.797038,34151.928809,34038.141494,36997.322378,57688.215953,57881.063944,,60314.601454,,34438.141614,83.323478592,56.864778819,6.9356800983,30.723791723,-1.052370851,-0.831444707
Switzerland,CHE,2004,7450.867,1.2434958333,Swiss Franc,1.7878061308,33885.504613,56.050917106,6.772622923,30.28705544,143.77258716,154.75772432,249.38473235,99.826477885,85.768298989,107.13458024,85.306098123,85.307392037,86.134492872,34752.132735,34799.013649,34753.259377,37729.33826,58999.498639,59077.174207,,61691.499193,,35088.634144,87.317195448,56.231296452,6.8050570117,30.966528682,2.1009310461,1.8947241415
Switzerland,CHE,2005,7489.37,1.2451766667,Swiss Franc,1.7467159141,35444.137583,55.845495596,6.6687977306,30.976578031,140.27856133,151.45466881,244.37605348,97.719296747,91.118181529,109.41352889,84.651993123,84.75722744,85.563822287,35444.137582,35444.137582,35444.137583,38551.816891,60067.703148,60067.703147,,62746.934269,,35444.137582,91.118181529,55.845495598,6.6687977303,30.976578029,1.9879522641,1.85385695
Switzerland,CHE,2006,7523.934,1.2538433333,Swiss Franc,1.7239055282,37483.198645,54.892346263,6.3182499308,31.241584579,137.48970724,148.31412641,241.52647229,97.430662028,97.359859014,109.21534882,85.179789025,85.419105529,86.469075884,36509.739056,36423.237782,36509.739057,39657.312163,61035.122038,60890.513613,,63341.449523,,36267.715382,95.521803618,54.785572927,6.3564467594,30.715176816,3.0064251693,2.7623755747
Switzerland,CHE,2007,7554.661,1.2003658333,Swiss Franc,1.7180089453,39161.443264,54.961773598,6.1028182698,29.674660907,143.12377923,151.91121802,252.81116479,104.29012903,103.25274448,109.21536587,85.885884769,86.330585207,87.877946453,37308.82405,37412.594626,37301.508826,40460.654474,61594.036792,61777.466983,,64015.723169,,36720.751348,100.28121158,54.514135012,6.2016136792,28.56748739,2.1686535966,2.7162792351
Syria,SYR,1950,3495,2.19,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1951,3576.577,2.19,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1952,3661.549,2.19,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1953,3750.114,2.19,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1954,3841.974,3.58,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1955,3938.446,3.58,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1956,4040.976,3.58,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1957,4149.908,3.58,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1958,4267.748,3.58,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1959,4395.082,3.58,Syrian Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,SYR,1960,4532.557,3.579999924,Syrian Pound,4.7304261,144.30822334,81.031622013,15.466372152,9.82182039,132.13481007,128.24208933,128.20057089,170.44561881,47.796583383,103.21435063,4.9991400918,4.8462412789,4.9677986877,1087.0753539,1095.8672185,1091.5946157,1410.4287356,4292.4476624,4309.2487017,,,,746.81837813,90.204987261,53.753683298,12.54560307,6.7933048083,,
Syria,SYR,1961,4681.153,3.579999924,Syrian Pound,4.7988350883,151.77829242,77.510709792,15.761909399,11.424365196,134.0456757,134.24731828,116.80927527,156.45822281,38.879017599,103.21705074,5.1739264018,5.0711428934,5.1587389493,1062.6322938,1077.8788635,1066.3278838,1380.8286742,4237.3131643,4283.2137912,,,,774.21613628,74.779987046,54.572794579,13.235624011,8.5394470911,-2.314662563,-1.641472136
